ID;Titulo;Entidad;Tipo;Estados;Solicitante-Solicitante;Categoria;Asignado_a-Tecnico;Asignado_a-Grupo_tecnico;Prioridad;Fecha_de_apertura;Ultima_modificacion;Fecha_de_resolucion;Fecha_de_cierre;Soluciones-Tipo_de_solucion;ActualTime-Campos_adicionales-Promocion;Casos_vinculados_-_Numero_de_casos_hijos;Tiempo_en_resolver;Estadisticas_-_Tiempo_de_resolucion;Duracion_total;Tiempo_para_tomar_excedido;Tiempo_en_aduenarse;Estadisticas_-_Tiempo_de_espera;Descripcion;Urgencia;Impacto;Tiempo_en_resolver_+_Progreso;Ubicacion;SLA_-_SLA_Tiempo_en_resolver;Tiempo_para_resolver_excedido;SLA_-_SLA_Tiempo_en_aduenarse;Tiempo_interno_de_atencion_excedido;Estadisticas_-_Tiempo_de_cierre;Encuesta_de_Satisfaccion_-_Tipo;Encuesta_de_Satisfaccion_-_Fecha_de_creacion;Encuesta_de_Satisfaccion_-_Fecha_de_respuesta;Encuesta_de_Satisfaccion_-_Satisfaccion;Encuesta_de_Satisfaccion_-_Comentarios
76 641;CAMBIAR NOTA DE CREDITO DE EFECTIVO A IZIPAY;Lindcorp > Tambo;Solicitud;Cerrado;tienda tamb-494;Aplicaciones > RMS > Formas de Pago > Cambiar forma de Pago (distinto a Izipay);Ramon Heredia;Nivel 1 - MDA;Media;10/06/2025 18:27;14/06/2025 00:01;10/06/2025 18:54;14/06/2025 00:01;;;0;12/06/2025 18:27;26minutos;0 segundos;No;10/06/2025 18:42;0 segundos;"Buenas noches

Cambiar la siguiente nota de credito que fue afectuada en efectivo a izipay, para no generar diferencia, a la espera de una pronbta respuesta ";Media;Media;12/06/2025 18:27;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;1 días 15 horas 32 minutos;Encuesta interna;14/06/2025 00:01;;;
76 642;Cambio medio de pago;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-116;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Ramon Heredia;Nivel 1 - MDA;Media;10/06/2025 18:31;14/06/2025 00:01;10/06/2025 18:55;14/06/2025 00:01;;;0;11/06/2025 18:31;24minutos;0 segundos;No;10/06/2025 18:46;0 segundos;"Buenas tardes

Su apoyo para poder cambiar el medio de pago cash a izipay B058-00098901 monto s/102.80";Media;Media;11/06/2025 18:31;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 15 horas 28 minutos;Encuesta interna;14/06/2025 00:01;;;
76 645;GENERAR BOLETA DE PAGO;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-135;Aplicaciones > IZIPAY > QR Billetera > No figura consumo QR Plin en RMS;Ramon Heredia;Nivel 1 - MDA;Media;10/06/2025 18:56;14/06/2025 00:01;10/06/2025 22:03;14/06/2025 00:01;;;0;11/06/2025 18:56;1 horas 3 minutos;0 segundos;No;10/06/2025 19:11;0 segundos;"Buenas Noches

Su ayuda para poder generar la boleta, ya que una cliente pago con PLIN pero salió error en conexión y no se pudo concretar la venta  y al momento de generar la boleta en efectivo para luego hacer el cambio con ustedes ya que el señor si cancelo pasa que  hay una promoción con  plin  exclusivamente no me permite generar su ayuda para poner generar la boleta .";Media;Media;11/06/2025 18:56;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 15 horas 3 minutos;Encuesta interna;14/06/2025 00:01;;;
76 646;Cambio medio de pago;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-116;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Ramon Heredia;Nivel 1 - MDA;Media;10/06/2025 19:39;14/06/2025 00:01;10/06/2025 20:04;14/06/2025 00:01;;;0;11/06/2025 19:39;20minutos;0 segundos;No;10/06/2025 19:54;0 segundos;"Buenas noches.

Su apoyo para poder cambiar el medio de pago cash a izipay B058-00098921 Monto s/173.40";Media;Media;11/06/2025 19:39;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 14 horas 20 minutos;Encuesta interna;14/06/2025 00:01;;;
76 649;CAMBIO DE FORMA DE PAGO;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-46;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Ramon Heredia;Nivel 1 - MDA;Media;10/06/2025 20:54;14/06/2025 00:01;10/06/2025 21:06;14/06/2025 00:01;;;0;12/06/2025 08:00;0 segundos;0 segundos;No;11/06/2025 08:15;0 segundos;"Buenas noches estimados 

Su apoyo con el cambio de pago de efectivo a tarjeta 

Monto: 49.90

B038-00318975

***9279   Visa    49.90Q

 ";Media;Media;12/06/2025 08:00;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 14 horas 0 minutos;Encuesta interna;14/06/2025 00:01;;;
77 075;CAMBIO DE FORMA DE PAGO DE SOLES A VISA;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-52;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Ramon Heredia;Nivel 1 - MDA;Media;13/06/2025 21:38;13/06/2025 22:14;13/06/2025 21:47;13/06/2025 22:14;;;0;14/06/2025 19:38;8minutos;0 segundos;No;13/06/2025 21:53;0 segundos;"Buenas noches su apoyo con cambio de forma de pago de la boleta:

B055-00136101

Con monto: s/12.9

Se adjunta imágenes.";Media;Media;14/06/2025 19:38;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;21minutos;Encuesta interna;13/06/2025 22:14;;;
77 054;CAMBIO METODO DE PAGO A IZIPAY;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-120;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Ramon Heredia;Nivel 1 - MDA;Media;13/06/2025 18:19;13/06/2025 18:38;13/06/2025 18:29;13/06/2025 18:38;;;0;14/06/2025 16:19;9minutos;0 segundos;No;13/06/2025 18:34;0 segundos;"Buenas tardes, su apoyo realizando el cambio del método de pago de CASH a IZIPAY por favor, de la siguiente boleta: B049-00067622 esta es del día de AYER 12/06.

Computadora: 01

Usuario: 75955411

Gracias.";Media;Media;14/06/2025 16:19;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;18minutos;Encuesta interna;13/06/2025 18:38;;;
76 999;ANULACION DE BOLETA ELECTRONICA : B188 - 01790511;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-464;Aplicaciones > POS.NET > Retorno (Nota de Crédito) > Error al Grabar Nota de Crédito;Lorenso Lusquiños;Nivel 1 - MDA;Media;13/06/2025 12:51;13/06/2025 15:56;13/06/2025 13:53;13/06/2025 15:56;;;0;14/06/2025 10:51;1 horas 1 minutos;0 segundos;No;13/06/2025 13:06;0 segundos;"Buenos días, solicito su apoyo para anular boleta B188 - 01790511, del día 11/05/2025, por el importe de 65 soles, dado que el cigarro eléctrico estaba dañado. 

 ";Media;Media;14/06/2025 10:51;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;3 horas 5 minutos;Encuesta interna;13/06/2025 15:56;;;
77 015;SIN INTERNET EN TIENDA;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-42;Infraestructura TI > Servidores > Problemas con el servidor > Problemas de red;Marcos Espilco;Nivel 1 - MDA;Media;13/06/2025 14:25;13/06/2025 15:15;13/06/2025 14:29;13/06/2025 15:15;;;0;14/06/2025 12:25;4minutos;0 segundos;No;13/06/2025 14:40;0 segundos;Buenas tardes, por favor su apoyo nos encontramos sin internet en tienda.;Media;Media;14/06/2025 12:25;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;49minutos;Encuesta interna;13/06/2025 15:15;;;
76 997;NO SE PUEDEN VISUALIZAR CAMARAS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-406;Soporte Hardware > Cámaras de Seguridad > Inconvenientes con Visualización de Cámaras;Lorenso Lusquiños;Nivel 1 - MDA;Media;13/06/2025 12:46;13/06/2025 15:12;13/06/2025 12:56;13/06/2025 15:12;;;0;14/06/2025 10:46;10minutos;0 segundos;No;13/06/2025 13:01;0 segundos;"Estimados,

Buenos dias por favor su apoyo revisando el inconveniente para visualizar cámaras, desde el cambio de caja 1 no se pueden ver

[570c5ee8-b2d8e96f-684c512bc902e2.11117868]

 

 ";Media;Media;14/06/2025 10:46;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;2 horas 26 minutos;Encuesta interna;13/06/2025 15:12;;;
76 930;CAMBIO MEDIO DE PAGO;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-51;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Marcos Espilco;Nivel 1 - MDA;Media;12/06/2025 20:42;13/06/2025 12:34;13/06/2025 11:24;13/06/2025 12:34;;;0;14/06/2025 10:29;55minutos;0 segundos;No;13/06/2025 08:15;2 horas 29 minutos;"Buenas noches su apoyo acostumbrado por favor con el cambio de medio de pago, clienta tenia problemas con su yape. llego a generar el pago por el aplicativo cuando ya se había anulado en caja. Se hizo boleta en efectivo.

CAMBIAR CASH POR _YAPE IZIPAY. _

_MONTO DE 33.06Q_

[570c5ee8-b2d8e96f-684b81a2329f75.12648418][570c5ee8-b2d8e96f-684b81b49a1c29.51665262]

 ";Media;Media;14/06/2025 10:29;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;2 horas 4 minutos;Encuesta interna;13/06/2025 12:34;;;
76 485;IMPRESORA NO IMPRIME;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-260;Soporte Hardware > Impresoras Térmicas > Impresora no imprime;Lorenso Lusquiños;Nivel 1 - MDA;Media;10/06/2025 08:17;13/06/2025 12:01;10/06/2025 11:08;13/06/2025 12:01;;;0;11/06/2025 09:58;1 horas 9 minutos;0 segundos;No;10/06/2025 08:32;1 horas 40 minutos;Buenos días estimados, se solicita el apoyo para la revisión de las impresoras con suma urgencia ya que constantemente no están generando las boletas ya que se le lajea y no imprime ninguna boleta. Que son de la caja 1 y 2;Media;Media;11/06/2025 09:58;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 14 horas 2 minutos;Encuesta interna;13/06/2025 12:01;;;
76 486;ANULAR RECARGA DE LIMA PASS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-166;Aplicaciones > Recaudos > Limapass > No se generó recarga Limapass (Anulación de Recaudo); Cristhian Huamaní;Nivel 1 - MDA;Media;10/06/2025 08:27;13/06/2025 12:01;10/06/2025 09:42;13/06/2025 12:01;;;0;11/06/2025 08:27;1 horas 15 minutos;0 segundos;No;10/06/2025 08:42;0 segundos;"Buenos dias

Estimados su apoyo con la anulacion de la recarga de limapass ya que no me figuró en la tarjeta del cliente.

PUNTO DE VENTA:316

TICKET: 42879

ID DE VENTA:2506091821183506263661

N TARJETA: 3506263661

RECARGA: 5 SOLES

 ";Media;Media;11/06/2025 08:27;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 15 horas 33 minutos;Encuesta interna;13/06/2025 12:01;;;
76 487;OLVIDO DE CONTRASEÑA;Lindcorp > Tambo;Solicitud;Cerrado;tienda tamb-409;Aplicaciones > Correo Corporativo > Cambio de contraseña;Marcos Espilco;Nivel 1 - MDA;Media;10/06/2025 08:30;13/06/2025 12:01;10/06/2025 08:49;13/06/2025 12:01;;;0;12/06/2025 08:30;19minutos;0 segundos;No;10/06/2025 08:45;0 segundos;"Buenos días su apoyo por favor para restaurar la contraseña del correo  se envía evidencia 

[570c5ee8-b2d8e96f-68483323167f85.35581622]";Media;Media;12/06/2025 08:30;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;1 días 15 horas 30 minutos;Encuesta interna;13/06/2025 12:01;;;
76 488;ANULAR RECARGA DE LIMA PASS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-166;Aplicaciones > Recaudos > Limapass > No se generó recarga Limapass (Anulación de Recaudo); Cristhian Huamaní;Nivel 1 - MDA;Media;10/06/2025 08:34;13/06/2025 12:01;10/06/2025 09:47;13/06/2025 12:01;;;0;11/06/2025 08:34;1 horas 13 minutos;0 segundos;No;10/06/2025 08:49;0 segundos;"Buenos dias

Estimados su apoyo con la anulacion de la recarga de limapass ya que no me figuró en la tarjeta del cliente.

PUNTO DE VENTA: 316

TICKET: 66730

ID DE VENTA: 2506091948093458803141

N TARJETA: 34588803141

RECARGA: 5.50 SOLES ";Media;Media;11/06/2025 08:34;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 15 horas 26 minutos;Encuesta interna;13/06/2025 12:01;;;
76 509;pantalla de la tv promociones no esta actualizada;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-285;Soporte Hardware > Menuboard > Distribución de contenido Promocional; Cristhian Huamaní;Nivel 1 - MDA;Media;10/06/2025 09:18;13/06/2025 12:01;10/06/2025 09:34;13/06/2025 12:01;;;0;11/06/2025 09:18;16minutos;0 segundos;No;10/06/2025 09:33;0 segundos;Buenos dias el monitor de promociones  no esta actualizado para el mes de Junio ;Media;Media;11/06/2025 09:18;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 14 horas 42 minutos;Encuesta interna;13/06/2025 12:01;;;
76 515;MONITOR PROXIMO A QUEMARSE;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-256;Soporte Hardware > All in One / Cpu Tienda > Inconvenientes con la Pantalla Táctil;Lorenso Lusquiños;Nivel 1 - MDA;Media;10/06/2025 09:33;13/06/2025 12:01;10/06/2025 11:04;13/06/2025 12:01;;;0;11/06/2025 10:30;34minutos;0 segundos;No;10/06/2025 09:48;57minutos;Monitor sigue con la pantalla que parpadea y no permite utilizar el equipo, su apoyo urgente ya que contamos con lima pass y JUSTO;Media;Media;11/06/2025 10:30;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 13 horas 30 minutos;Encuesta interna;13/06/2025 12:01;;;
76 516;impresora no imprime boletas - CAJA 02 tienda pizarro c3;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-415;Soporte Hardware > Impresoras Térmicas > Impresora no imprime;Lorenso Lusquiños;Nivel 1 - MDA;Media;10/06/2025 09:39;13/06/2025 12:01;10/06/2025 09:50;13/06/2025 12:01;;;0;11/06/2025 09:39;11minutos;0 segundos;No;10/06/2025 09:54;0 segundos;"Buenos días su apoyo con la impresora de la caja numero 02 no otra vez no imprime boletas. Este percance se esta teniendo en varias ocasiones.  Su apoyo porfavor.

 

[570c5ee8-b2d8e96f-68437bd5d15af6.67801401]cesito su apoyo .";Media;Media;11/06/2025 09:39;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 14 horas 21 minutos;Encuesta interna;13/06/2025 12:01;;;
76 523;COBRO CON CODIGO DE REFERENCIA;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-265;Aplicaciones > POS.NET > Venta > Error al grabar Venta; Cristhian Huamaní;Nivel 1 - MDA;Media;10/06/2025 09:50;13/06/2025 12:01;10/06/2025 10:57;13/06/2025 12:01;;;0;11/06/2025 09:50;1 horas 7 minutos;0 segundos;No;10/06/2025 10:05;0 segundos;"Buenos dias ,

por favor el apoyo se adjunta el numero de referencia  6213.ya que el cliente cancelo pero no llego a salir la boleta  y no se realizo la transaccion .";Media;Media;11/06/2025 09:50;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 14 horas 10 minutos;Encuesta interna;13/06/2025 12:01;;;
76 526;caja 01 se encuentra lenta - pizarro c3;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-415;Soporte Hardware > Impresoras Térmicas > Impresora no imprime;Lorenso Lusquiños;Nivel 1 - MDA;Media;10/06/2025 09:55;13/06/2025 12:01;10/06/2025 11:02;13/06/2025 12:01;;;0;11/06/2025 09:55;1 horas 6 minutos;0 segundos;No;10/06/2025 10:10;0 segundos;"Buenos dias su apoyo con la caja 01 ahora dejo se imprimir . esto pasa en reiteradas veces , lo arreglan la impresora de la caja 02 y deja de imprimir la caja 01 , y asi sucesivamente se arregla la 01 y deja de imprimir la 02. vengo tiempo así . y tambien se pone lento la caja 01 Su apoyo en revisar por favor. adjunto la captura

[570c5ee8-b2d8e96f-684847467932f3.41995988]";Media;Media;11/06/2025 09:55;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 14 horas 5 minutos;Encuesta interna;13/06/2025 12:01;;;
76 528;ANULACION LIMAPASS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-213;Aplicaciones > Recaudos > Limapass > No se generó recarga Limapass (Anulación de Recaudo); Cristhian Huamaní;Nivel 1 - MDA;Media;10/06/2025 10:03;13/06/2025 12:01;10/06/2025 10:17;13/06/2025 12:01;;;0;11/06/2025 10:03;13minutos;0 segundos;No;10/06/2025 10:18;0 segundos;"Buenos dias, pf su apoyo anulando el ticket.

adjunto imagenes[570c5ee8-b2d8e96f-68484925d176b8.83640389]

[570c5ee8-b2d8e96f-6848491b78a376.10200078]";Media;Media;11/06/2025 10:03;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 13 horas 57 minutos;Encuesta interna;13/06/2025 12:01;;;
76 529;ANULACION DE RECARGA LIMA PASS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-33;Aplicaciones > Recaudos > Limapass > No se generó recarga Limapass (Anulación de Recaudo); Cristhian Huamaní;Nivel 1 - MDA;Media;10/06/2025 10:09;13/06/2025 12:01;10/06/2025 11:16;13/06/2025 12:01;;;0;11/06/2025 10:09;1 horas 6 minutos;0 segundos;Sí;10/06/2025 10:24;0 segundos;"Buenos dias equipo, su ayuda con la anulacion de la recarga.

tarjeta:958655109

ticket:595560.

saludos.";Media;Media;11/06/2025 10:09;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 13 horas 51 minutos;Encuesta interna;13/06/2025 12:01;;;
76 543;no se puede hacer recarga lima pass;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-113;Aplicaciones > Recaudos > Limapass > Error en Lectura de Tarjeta;Bryan Andrade;Nivel 1 - MDA;Media;10/06/2025 10:50;13/06/2025 12:01;10/06/2025 11:49;13/06/2025 12:01;;;0;11/06/2025 10:50;59minutos;0 segundos;No;10/06/2025 11:05;0 segundos;No se puede hacer recarga lima pass, su apoyo con la solicitud;Media;Media;11/06/2025 10:50;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 13 horas 10 minutos;Encuesta interna;13/06/2025 12:01;;;
76 544;IMPRESORA NO IMPRIMI CAJA 002;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-397;Soporte Hardware > Impresoras Térmicas > Impresora no imprime;Bryan Andrade;Nivel 1 - MDA;Media;10/06/2025 10:59;13/06/2025 12:01;10/06/2025 11:59;13/06/2025 12:01;;;0;11/06/2025 10:59;1 horas 0 minutos;0 segundos;No;10/06/2025 11:14;0 segundos;"Buenos días,

estimados su apoyo con  la impresora no imprime hemos reiniciado desconectado, aun así el problema persiste.

 

[570c5ee8-b2d8e96f-68485619db0619.81539603]

Saludos,

Gracias

Carlos Mejía

Administrador de tienda

cel:922410098

 ";Media;Media;11/06/2025 10:59;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 13 horas 1 minutos;Encuesta interna;13/06/2025 12:01;;;
76 927;Caja 2 inoperativa;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-537;Soporte Hardware > All in One / Cpu Tienda > Equipo apagado (No enciende);Marcos Espilco;Nivel 1 - MDA;Alta;12/06/2025 19:51;13/06/2025 10:12;12/06/2025 19:59;13/06/2025 10:12;;;0;13/06/2025 13:51;7minutos;0 segundos;No;13/06/2025 08:06;0 segundos;Buenas tardes: la caja 2 se apago , al parecer es el tomacorriente.;Media;Media;13/06/2025 13:51;;SLA Incidente Solucion Alto;No;SLA Incidente Atencion Alto;No;2 horas 20 minutos;Encuesta interna;13/06/2025 10:12;;;
75 943;Solicitud Izipay y pistola Scaner;Lindcorp > Tambo;Solicitud;Cerrado;tienda tamb-384;Soporte Hardware > Escáner > Instalación de equipo nuevo;Lorenso Lusquiños;Nivel 1 - MDA;Media;6/06/2025 10:12;13/06/2025 00:01;9/06/2025 17:00;13/06/2025 00:01;;;0;11/06/2025 16:55;4minutos;0 segundos;No;6/06/2025 10:27;18 horas 43 minutos;"Saludos estimad@.

Solicito un POS equipo izipay y una pistola Scanner para la caja 3 en la  tienda UCELLO-478 devido al alto flujo de personas. Gracias 

Ubicacion:Jiron Ucello 102 urb.corpac 1era zona de distrito de San Borja Lima-Lima.";Media;Media;11/06/2025 16:55;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;2 días 19 horas 4 minutos;Encuesta interna;13/06/2025 00:01;;;
76 187;Ingreso de pago QR a sistema;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-48;Aplicaciones > IZIPAY > QR Billetera > No figura consumo QR Yape en RMS;Bryan Andrade;Nivel 1 - MDA;Media;7/06/2025 20:21;13/06/2025 00:01;9/06/2025 15:09;13/06/2025 00:01;;Yape;0;10/06/2025 14:40;28minutos;0 segundos;No;9/06/2025 08:15;6 horas 40 minutos;"Lote 0166

fecha: 07/06/2025 20:17

REF: 2208

monto: S/26.10

Teléfono: 951101141

Tienda: Cusco Begonia 741

Cliente pago con Qr de yape pero no registro sistema. Solicito apoyo para ingresar venta.";Media;Media;10/06/2025 14:40;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;2 días 8 horas 57 minutos;Encuesta interna;13/06/2025 00:01;;;
76 206;CAMBIAR PAGO EN EFECTIVO A QR;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-122;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Lorenso Lusquiños;Nivel 1 - MDA;Media;8/06/2025 13:59;13/06/2025 00:01;9/06/2025 16:46;13/06/2025 00:01;;;0;10/06/2025 16:46;0 segundos;0 segundos;No;9/06/2025 08:15;8 horas 46 minutos;Por favor, cambiar cobro en efectivo a QR;Media;Media;10/06/2025 16:46;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 23 horas 14 minutos;Encuesta interna;13/06/2025 00:01;;;
76 247;NO PASA RECARGAS LIMAPASS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-84;Aplicaciones > Recaudos > Limapass > Error al grabar recaudo;Lorenso Lusquiños;Nivel 1 - MDA;Media;9/06/2025 08:19;13/06/2025 00:01;9/06/2025 12:14;13/06/2025 00:01;;;0;10/06/2025 08:19;3 horas 54 minutos;0 segundos;Sí;9/06/2025 08:34;0 segundos;"BD 

LAS TRANSACCIONES DE RECARGAS LIMAPASSS ESTAN DEMORANDO Y APARECE UN MENSAJE QUE DICE ''TIEMPO DE ESPERA'' Y LAS RECAGAS NO SE LLEGAN A REALIZAR.

SU APOYO CPN EL TEMA";Media;Media;10/06/2025 08:19;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 23 horas 40 minutos;Encuesta interna;13/06/2025 00:01;;;
76 248;HUELLERO NO RECONOCE USUARIOS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-107;Aplicaciones > GeoVictoria > Huellero > Huellero con problemas para reconocer huellas;Lorenso Lusquiños;Nivel 1 - MDA;Media;9/06/2025 08:20;13/06/2025 00:01;9/06/2025 18:31;13/06/2025 00:01;;;0;10/06/2025 11:01;7 horas 29 minutos;0 segundos;Sí;9/06/2025 08:35;2 horas 41 minutos;"Buenos días,

Favor de revisar el huellero, el sábado no reconoció la marcación de 4 colaborades al cierre. Este problema se presenta a veces y genera inconsistencias en el sistema.

Saludos.";Media;Media;10/06/2025 11:01;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 20 horas 58 minutos;Encuesta interna;13/06/2025 00:01;;;
76 286;PROBLEMAS CON EL HUELLERO;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-147;Aplicaciones > GeoVictoria > Huellero > Huellero con problemas para reconocer huellas;Lorenso Lusquiños;Nivel 1 - MDA;Media;9/06/2025 09:20;13/06/2025 00:01;9/06/2025 12:01;13/06/2025 00:01;;;0;10/06/2025 09:20;2 horas 41 minutos;0 segundos;No;9/06/2025 09:35;0 segundos;La colaboradora MELISA LUCIA SILUPU RUESTA  DNI: 72633765  , viene presentando problemas al momento de marcar , no le lee su huella . ;Media;Media;10/06/2025 09:20;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 22 horas 39 minutos;Encuesta interna;13/06/2025 00:01;;;
76 321;Pos net se para colgando, de ambas cajas;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-364;Aplicaciones > POS.NET > Venta > Error al grabar Venta;Bryan Andrade;Nivel 1 - MDA;Media;9/06/2025 10:54;13/06/2025 00:01;9/06/2025 15:54;13/06/2025 00:01;;;0;10/06/2025 14:32;1 horas 22 minutos;0 segundos;No;9/06/2025 11:09;3 horas 38 minutos;Buenos días, por favor su apoyo, ya que la falla es muy recurrente, nos genera cola, malestar en los clientes y perdida de ventas. ;Media;Media;10/06/2025 14:32;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 17 horas 27 minutos;Encuesta interna;13/06/2025 00:01;;;
76 332;ANULACION DE RECARGA LIMAPASS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-192;Aplicaciones > Recaudos > Limapass > No se generó recarga Limapass (Anulación de Recaudo); Cristhian Huamaní;Nivel 1 - MDA;Media;9/06/2025 11:17;13/06/2025 00:01;9/06/2025 13:01;13/06/2025 00:01;;;0;10/06/2025 11:26;1 horas 34 minutos;0 segundos;No;9/06/2025 11:32;9minutos;"ticket: 841721

monto: 15 soles

ticket: 841720

monto: 15

buenas tardes, su apoyo con los dos tickets.

 ";Media;Media;10/06/2025 11:26;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 20 horas 33 minutos;Encuesta interna;13/06/2025 00:01;;;
76 337;SE GENERA COBRO AUTOMATICAMENTE CON YAPE Y VIZA;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-135;Aplicaciones > POS.NET > Venta > Error al grabar Venta; Cristhian Huamaní;Nivel 1 - MDA;Media;9/06/2025 11:46;13/06/2025 00:01;9/06/2025 17:57;13/06/2025 00:01;;;0;10/06/2025 11:46;6 horas 10 minutos;0 segundos;No;9/06/2025 12:01;0 segundos;"Buenos dias por favor su apoyo para poder regularizar el izipay ya que lo dejaron desconfigurado el dia de hoy para sacar una boleta . 

se esta generando los pagos con yape y viza automaticamente . 

quedo atento urgente por favor ";Media;Media;10/06/2025 11:46;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 20 horas 13 minutos;Encuesta interna;13/06/2025 00:01;;;
76 343;BOLETAS NO SALEN EN TAMAÑO ADECUADO;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-447;Aplicaciones > RMS > Formatos de Impresión > Error de impresión de ticket descuadrado o pequeño;Bryan Andrade;Nivel 1 - MDA;Media;9/06/2025 12:10;13/06/2025 00:01;9/06/2025 19:30;13/06/2025 00:01;;;0;10/06/2025 12:10;7 horas 19 minutos;0 segundos;No;9/06/2025 12:25;0 segundos;boletas salen muy pequeñas;Media;Media;10/06/2025 12:10;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 19 horas 49 minutos;Encuesta interna;13/06/2025 00:01;;;
